status	key	category	source	traditional
covered	cosmetic.Rogue_2.name	Cosmetics	Shadow Trail	
covered	cosmetic.Rogue_3.name	Cosmetics	Venom Bloom	
covered	cosmetic.Rogue_4.name	Cosmetics	Shadow Dance	
covered	cosmetic.Rogue_5.name	Cosmetics	Hidden Strikes	
covered	cosmetic.Round Glasses.name	Cosmetics	Round Glasses	
covered	cosmetic.Round Shield.name	Cosmetics	Round Shield	
covered	cosmetic.Royal Crest.name	Cosmetics	Royal Crest	
covered	cosmetic.Royal Dagger.name	Cosmetics	Royal Dagger	
covered	cosmetic.Royal Fang.name	Cosmetics	Royal Fang	
covered	cosmetic.Runeborn Visor.name	Cosmetics	Runeborn Visor	
covered	cosmetic.Runecall.name	Cosmetics	Runecall	
covered	cosmetic.Runesmasher.name	Cosmetics	Runesmasher	
covered	cosmetic.Rusted Binocs.name	Cosmetics	Rusted Binoculars	
covered	cosmetic.Safety Helmet.name	Cosmetics	Safety Helmet	
covered	cosmetic.SafetyChest.name	Cosmetics	Safety Chest	
covered	cosmetic.SafetyFeet.name	Cosmetics	Safety Shoes	
covered	cosmetic.SafetyGloves.name	Cosmetics	Safety Gloves	
covered	cosmetic.SafetyLegs.name	Cosmetics	Safety Legs	
covered	cosmetic.Sailor Cap.name	Cosmetics	Sailor Cap	
covered	cosmetic.SanctifiedChest.name	Cosmetics	Sanctified Chest	
covered	cosmetic.SanctifiedFeet.name	Cosmetics	Sanctified Shoes	
covered	cosmetic.SanctifiedLegs.name	Cosmetics	Sanctified Legs	
covered	cosmetic.Sanctum Gloves.name	Cosmetics	Sanctum Gloves	
covered	cosmetic.Sanctum Guard.name	Cosmetics	Sanctum Guard	
covered	cosmetic.SantaChest.name	Cosmetics	Santa Chest	
covered	cosmetic.SantaFeet.name	Cosmetics	Santa Shoes	
covered	cosmetic.SantaGloves.name	Cosmetics	Santa Gloves	
covered	cosmetic.SantaHat.name	Cosmetics	Santa Hat	
covered	cosmetic.SantaLegs.name	Cosmetics	Santa Legs	
covered	cosmetic.Sapphire Crown.name	Cosmetics	Sapphire Crown	
covered	cosmetic.Sapphire Guard.name	Cosmetics	Stormplate Helm	
covered	cosmetic.Satchel of Embers.name	Cosmetics	Satchel of Embers	
covered	cosmetic.Scalpel.name	Cosmetics	Scalpel	
covered	cosmetic.Scholar Glasses.name	Cosmetics	Scholar Glasses	
covered	cosmetic.Scorpling.name	Cosmetics	Scorchling Pet	
covered	cosmetic.Scout_1.name	Cosmetics	Chain Reaction	
covered	cosmetic.Scout_2.name	Cosmetics	Hunting Ground	
covered	cosmetic.Scout_3.name	Cosmetics	Skirmisher's Flow	
covered	cosmetic.Scout_4.name	Cosmetics	Suppressing Shot	
covered	cosmetic.Scout_5.name	Cosmetics	Eagle Eye	
covered	cosmetic.Scrapfang.name	Cosmetics	Scrapfang	
covered	cosmetic.Scroll Case.name	Cosmetics	Scroll Case	
covered	cosmetic.Scroll Charm.name	Cosmetics	Scroll Charm	
covered	cosmetic.Scythe.name	Cosmetics	Scythe	
covered	cosmetic.Seedling Satchel.name	Cosmetics	Seedling Satchel	
covered	cosmetic.Serpent Ring.name	Cosmetics	Serpent Ring	
covered	cosmetic.Shade.name	Cosmetics	Duskwraith Pet	
covered	cosmetic.Shadow Dancers.name	Cosmetics	Shadow Dancers	
covered	cosmetic.Shadow Shield.name	Cosmetics	Shadowsteel Guard	
covered	cosmetic.Shady Specs.name	Cosmetics	Shady Specs	
covered	cosmetic.Sharkbite Hood.name	Cosmetics	Sharkbite Hood	
covered	cosmetic.Sharpened Visor.name	Cosmetics	Sharpened Visor	
covered	cosmetic.Shell.name	Cosmetics	Shelbert Pet	
covered	cosmetic.Shinobi_1.name	Cosmetics	Silent Execution	
covered	cosmetic.Shinobi_2.name	Cosmetics	Sealed Fate	
covered	cosmetic.Shinobi_3.name	Cosmetics	Honed Technique	
covered	cosmetic.Shinobi_4.name	Cosmetics	Phantom Manuscript	
covered	cosmetic.Shotgun.name	Cosmetics	Shotgun	
covered	cosmetic.Shuriken.name	Cosmetics	Fuma Shuriken	
covered	cosmetic.Silence of Night.name	Cosmetics	Silence of Night	
covered	cosmetic.Skull Emblem.name	Cosmetics	Skull Emblem	
covered	cosmetic.Skull Lord Totem.name	Cosmetics	Skull Lord Totem	
covered	cosmetic.Skull Pendant.name	Cosmetics	Skull Pendant	
covered	cosmetic.Skullhacker.name	Cosmetics	Skullhacker	
covered	cosmetic.Sky Raider Hat.name	Cosmetics	Sky Raider Hat	
covered	cosmetic.Skybreaker Staff.name	Cosmetics	Skybreaker Staff	
covered	cosmetic.Skywing Mask.name	Cosmetics	Skywing Mask	
covered	cosmetic.Slime.name	Cosmetics	Blob Pet	
covered	cosmetic.Slingshot.name	Cosmetics	Slingshot	
covered	cosmetic.Snake.name	Cosmetics	Viper Pet	
covered	cosmetic.Sniper Rifle.name	Cosmetics	Sniper Rifle	
covered	cosmetic.Snowbun Earmuffs.name	Cosmetics	Snowbun Earmuffs	
covered	cosmetic.Snowman Head.name	Cosmetics	Snowman Head	
covered	cosmetic.Solar Relic.name	Cosmetics	Solar Relic	
covered	cosmetic.Solar Spear.name	Cosmetics	Solar Spear	
covered	cosmetic.Solaris Blade.name	Cosmetics	Solaris Blade	
covered	cosmetic.Sonic Shoes.name	Cosmetics	Sonic Shoes	
covered	cosmetic.Soul Reaper Scythe.name	Cosmetics	Blight Reaver	
covered	cosmetic.SoulbinderChest.name	Cosmetics	Soulforged Chest	
covered	cosmetic.SoulbinderFeet.name	Cosmetics	Soulforged Shoes	
covered	cosmetic.SoulbinderLegs.name	Cosmetics	Soulforged Legs	
covered	cosmetic.Spider Toxin.name	Cosmetics	Venomweaver Pet	
covered	cosmetic.Spiderling Robot.name	Cosmetics	S.U. Threadling Pet	
covered	cosmetic.Spiked Club.name	Cosmetics	Spiked Club	
covered	cosmetic.Spiked Familiar.name	Cosmetics	Shardling Familiar	
covered	cosmetic.Spiked Helm.name	Cosmetics	Blackthorn Helm	
covered	cosmetic.Spikesteel Helm.name	Cosmetics	Spikesteel Helm	
covered	cosmetic.Spined Aegis.name	Cosmetics	Spined Aegis	
covered	cosmetic.Spineshard.name	Cosmetics	Spineshard	
covered	cosmetic.Spirit Familiar.name	Cosmetics	Spirit Familiar	
covered	cosmetic.Spirit Ward.name	Cosmetics	Spirit Ward	
covered	cosmetic.Spooky Spell Hat.name	Cosmetics	Spooky Spell Hat	
covered	cosmetic.Spore.name	Cosmetics	Duskcap Pet	
covered	cosmetic.Springram Horns.name	Cosmetics	Springram Horns	
covered	cosmetic.Sprout.name	Cosmetics	Sprig Pet	
covered	cosmetic.Squid Baby.name	Cosmetics	Inky Pet	
covered	cosmetic.Staff of Eternis.name	Cosmetics	Staff of Eternis	
covered	cosmetic.Stall_Oriental.name	Cosmetics	Oriental Vending Stall	
covered	cosmetic.Stall_SpiritValer.name	Cosmetics	Spirit Valer Vending Stall	
covered	cosmetic.Star.name	Cosmetics	Golden Star	
covered	cosmetic.Starbound Hat.name	Cosmetics	Starbound Hat	
covered	cosmetic.Starshine Glasses.name	Cosmetics	Starshine Glasses	
covered	cosmetic.Stiletto.name	Cosmetics	Stiletto	
covered	cosmetic.Stonebound Boots.name	Cosmetics	Stonebound Boots	
covered	cosmetic.Stoneguard.name	Cosmetics	Stoneguard	
covered	cosmetic.Stonepoint Spear.name	Cosmetics	Stonepoint Spear	
covered	cosmetic.Stormburst Crossbow.name	Cosmetics	Stormburst Crossbow	
covered	cosmetic.Stormcall Kunai.name	Cosmetics	Stormcall Kunai	
covered	cosmetic.Stormcaller Totem.name	Cosmetics	Stormcaller Totem	
covered	cosmetic.Stormfeather Kunai.name	Cosmetics	Stormfeather Kunai	
covered	cosmetic.Stormpiercer.name	Cosmetics	Stormpiercer	
covered	cosmetic.StormplateChest.name	Cosmetics	Stormplate Chest	
covered	cosmetic.StormplateFeet.name	Cosmetics	Stormplate Shoes	
covered	cosmetic.StormplateLegs.name	Cosmetics	Stormplate Legs	
covered	cosmetic.Straw Hat.name	Cosmetics	Wanderer's Straw Hat	
covered	cosmetic.Stylish Shades.name	Cosmetics	Stylish Shades	
covered	cosmetic.Summoner_1.name	Cosmetics	Alpha Surge	
covered	cosmetic.Summoner_2.name	Cosmetics	Hexwell Current	
covered	cosmetic.Summoner_3.name	Cosmetics	Banishment Well	
covered	cosmetic.Summoner_4.name	Cosmetics	Resonant Wind	
covered	cosmetic.Summoner_5.name	Cosmetics	Blessed Resonance	
covered	cosmetic.Summoner_6.name	Cosmetics	Soul Chains	
covered	cosmetic.Sun Disc.name	Cosmetics	Shining Sun Shield	
covered	cosmetic.Sun Emblem Helm.name	Cosmetics	Hero's Helm	
covered	cosmetic.Sun Emblem.name	Cosmetics	Sun Emblem	
covered	cosmetic.Sun Lion Crest.name	Cosmetics	Sun Lion Crest	
covered	cosmetic.Sunbound Mitts.name	Cosmetics	Sunbound Mitts	
covered	cosmetic.Suncrest Mace.name	Cosmetics	Suncrest Mace	
covered	cosmetic.Sunflare.name	Cosmetics	Sunflare	
covered	cosmetic.Sunflower Clip.name	Cosmetics	Sunflower Clip	
covered	cosmetic.Sunflower Fairy.name	Cosmetics	Sylvie Pet	
covered	cosmetic.Sunglasses.name	Cosmetics	Sunglasses	
covered	cosmetic.Sunset Shutters.name	Cosmetics	Cogwheel Goggles	
covered	cosmetic.Swampy Hat.name	Cosmetics	Swampy Hat	
covered	cosmetic.Swift Fang.name	Cosmetics	Serpent Fang	
covered	cosmetic.Sword.name	Cosmetics	Sword	
covered	cosmetic.Teapot Spirit.name	Cosmetics	Teapot Spirit	
covered	cosmetic.Tempest Robes.name	Cosmetics	Tempest Robes	
covered	cosmetic.Tempest Staff.name	Cosmetics	Tempest Staff	
covered	cosmetic.Thief Mask.name	Cosmetics	Thief Mask	
covered	cosmetic.ThiefChest.name	Cosmetics	Ashwalker Chest	
covered	cosmetic.ThiefFeet.name	Cosmetics	Ashwalker Shoes	
covered	cosmetic.ThiefLegs.name	Cosmetics	Ashwalker Legs	
covered	cosmetic.Thundercoil.name	Cosmetics	Thundercoil	
covered	cosmetic.Tiger Hat.name	Cosmetics	Tiger Hat	
covered	cosmetic.Tinker Goggles.name	Cosmetics	Tinker Goggles	
covered	cosmetic.Tinker Mask.name	Cosmetics	Tinker Mask	
covered	cosmetic.Title_Backer.name	Cosmetics	Backer	
covered	cosmetic.Title_Duo.name	Cosmetics	Duo	
covered	cosmetic.Title_EarlyBird.name	Cosmetics	Early Bird	
covered	cosmetic.Title_Founder.name	Cosmetics	Founder	
covered	cosmetic.Title_MountDesigner.name	Cosmetics	Mount Designer	
covered	cosmetic.Title_NPCDesigner.name	Cosmetics	NPC Designer	
covered	cosmetic.Title_PetDesigner.name	Cosmetics	Pet Designer	
covered	cosmetic.Title_SpiritValer.name	Cosmetics	SpiritValer	
covered	cosmetic.Title_UltimateFounder.name	Cosmetics	Ultimate Founder	
covered	cosmetic.Title_WeaponDesigner.name	Cosmetics	Weapon Designer	
covered	cosmetic.Tomahawk.name	Cosmetics	Tomahawk	
covered	cosmetic.Tome of Ages.name	Cosmetics	Tome of Ages	
covered	cosmetic.Top Hat.name	Cosmetics	Top Hat	
covered	cosmetic.Totem Banner.name	Cosmetics	Totem Banner	
covered	cosmetic.Totem Mask.name	Cosmetics	Totem Mask	
covered	cosmetic.Totem Skull Headdress.name	Cosmetics	Spirit Skull Headdress	
covered	cosmetic.Trail_Angel.name	Cosmetics	Angelic Trail	
covered	cosmetic.Trail_Demon.name	Cosmetics	Demonic Trail	
covered	cosmetic.Treant Minion Evergreen.name	Cosmetics	Pineguard Sprig Pet	
covered	cosmetic.Treasure Box.name	Cosmetics	Mini Treasure Chest	
covered	cosmetic.Treasure Chest.name	Cosmetics	Treasure Chest	
covered	cosmetic.Tribal Mask.name	Cosmetics	Tribal Mask	
covered	cosmetic.Trickster Horns.name	Cosmetics	Trickster Horns	
covered	cosmetic.Trident of Tides.name	Cosmetics	Trident of Tides	
covered	cosmetic.Triple Barrel Revolver.name	Cosmetics	Triple Barrel Revolver	
covered	cosmetic.Turtle.name	Cosmetics	Shellby Pet	
covered	cosmetic.TurtleShell.name	Cosmetics	Turtle Shell	
covered	cosmetic.Twinblade.name	Cosmetics	Twinblade	
covered	cosmetic.Valiant Crown.name	Cosmetics	Valiant Crown	
covered	cosmetic.Valor Helm.name	Cosmetics	Valor Helm	
covered	cosmetic.Ventilator Mask.name	Cosmetics	Ventilator Mask	
covered	cosmetic.Verdant Antlers.name	Cosmetics	Verdant Antlers	
covered	cosmetic.Verdant Core.name	Cosmetics	Verdant Core	
covered	cosmetic.Verdant Striders.name	Cosmetics	Verdant Striders	
covered	cosmetic.Violet Heart Charm.name	Cosmetics	Violet Heart Charm	
covered	cosmetic.Void Urn.name	Cosmetics	Void Urn	
covered	cosmetic.Voidspike Helm.name	Cosmetics	Voidspike Helm	
covered	cosmetic.Voidthreads.name	Cosmetics	Voidthreads	
covered	cosmetic.War Axe.name	Cosmetics	War Axe	
covered	cosmetic.War Banner.name	Cosmetics	War Banner	
covered	cosmetic.Warborn Aegis.name	Cosmetics	Warborn Aegis	
covered	cosmetic.Warlord Emblem Shield.name	Cosmetics	Warlord Emblem Shield	
covered	cosmetic.Warrior_1.name	Cosmetics	Bloodtrail	
covered	cosmetic.Warrior_2.name	Cosmetics	Breakjaw	
covered	cosmetic.Warrior_3.name	Cosmetics	Warmaw	
covered	cosmetic.Warrior_4.name	Cosmetics	Bloodprice	
covered	cosmetic.Warrior_5.name	Cosmetics	Warpath	
covered	cosmetic.Wasteland Cleaver.name	Cosmetics	Wasteland Cleaver	
covered	cosmetic.Watch_1.name	Cosmetics	Digital Watch	
covered	cosmetic.Watch_2.name	Cosmetics	Hipster Watch	
covered	cosmetic.Watch_3.name	Cosmetics	Wrist Compass	
covered	cosmetic.Watch_4.name	Cosmetics	Wrist Hourglass	
covered	cosmetic.Watch_5.name	Cosmetics	Wrist Receiver	
covered	cosmetic.Water Shield.name	Cosmetics	Frostspire Guard	
covered	cosmetic.Weaver_1.name	Cosmetics	Weave of Counter	
covered	cosmetic.Weaver_2.name	Cosmetics	Weave of Guardian	
covered	cosmetic.Weaver_3.name	Cosmetics	Weave of Arcana	
covered	cosmetic.Weaver_4.name	Cosmetics	Weave of Fury	
covered	cosmetic.Weaver_5.name	Cosmetics	Weave of Marksman	
covered	cosmetic.WeaverChest.name	Cosmetics	Weaver Chest	
covered	cosmetic.WeaverFeet.name	Cosmetics	Weaver Shoes	
covered	cosmetic.WeaverLegs.name	Cosmetics	Weaver Legs	
covered	cosmetic.Whale Backpack.name	Cosmetics	Whale Backpack	
covered	cosmetic.Whirlwind.name	Cosmetics	Zephyrl Pet	
covered	cosmetic.Whisper of Thorns.name	Cosmetics	Whisper of Thorns	
covered	cosmetic.Wilderness Pack.name	Cosmetics	Wilderness Pack	
covered	cosmetic.Wildroot Veil.name	Cosmetics	Wildroot Mask	
covered	cosmetic.Willow Staff.name	Cosmetics	Willow Staff	
covered	cosmetic.Wind Shield.name	Cosmetics	Zephyr Cross	
covered	cosmetic.Windcarver.name	Cosmetics	Windcarver	
covered	cosmetic.Windroot.name	Cosmetics	Windroot	
covered	cosmetic.WindstriderChest.name	Cosmetics	Windstrider Chest	
covered	cosmetic.WindstriderFeet.name	Cosmetics	Windstrider Shoes	
covered	cosmetic.WindstriderLegs.name	Cosmetics	Windstrider Legs	
covered	cosmetic.Winged Helm.name	Cosmetics	Winged Helm	
covered	cosmetic.Wings of Valor.name	Cosmetics	Wings of Valor	
covered	cosmetic.Wisp Red.name	Cosmetics	Flame Sprite Pet	
covered	cosmetic.Witchsteps.name	Cosmetics	Witchsteps	
covered	cosmetic.Wizard_1.name	Cosmetics	Jupiter's Wrath	
covered	cosmetic.Wizard_2.name	Cosmetics	Voltaic Overdraw	
covered	cosmetic.Wizard_3.name	Cosmetics	Eye of the Storm	
covered	cosmetic.Wizard_4.name	Cosmetics	Stonewake	
covered	cosmetic.Wizard_5.name	Cosmetics	Focused Amplification	
covered	cosmetic.Wizard_6.name	Cosmetics	Mana Surge	
covered	cosmetic.Wizard_7.name	Cosmetics	Arcane Barrier	
covered	cosmetic.Wizardry Hat.name	Cosmetics	Wizardry Hat	
covered	cosmetic.Wolf Pup.name	Cosmetics	Direpup Pet	
covered	cosmetic.Wolfcrest Shield.name	Cosmetics	Wolfcrest Shield	
covered	cosmetic.Wooden Guard.name	Cosmetics	Wooden Guard	
covered	cosmetic.Worm.name	Cosmetics	Wriggler Pet	
covered	cosmetic.Wraith of Dawn.name	Cosmetics	Wraith of Dawn	
covered	cosmetic.Wraithlight.name	Cosmetics	Wraithlight	
covered	cosmetic.Zephyrlight.name	Cosmetics	Zephyrlight	
covered	equip.3D Glasses.name	Equips	3D Glasses	
covered	equip.Abyss Shard.name	Equips	Abyss Shard	
covered	equip.Acolyte_1.name	Equips	Scripture of Mercy	
covered	equip.Acolyte_2.name	Equips	Radiant Strikes	
covered	equip.Acolyte_3.name	Equips	Radiant Judgment	
covered	equip.Acolyte_4.name	Equips	Gospel of Grace	
covered	equip.Acolyte_5.name	Equips	Lightweaver	
covered	equip.Acolyte_6.name	Equips	Sacred Rhythm	
covered	equip.Amber Bow.name	Equips	Amber Bow	
covered	equip.Amber Loop.name	Equips	Amber Loop	
covered	equip.Arcane Sigil.name	Equips	Arcane Sigil	
covered	equip.ArcaneChest.name	Equips	Arcane Chest	
covered	equip.ArcaneFeet.name	Equips	Arcane Boots	
covered	equip.ArcaneGloves.name	Equips	Arcane Gloves	
covered	equip.ArcaneLegs.name	Equips	Arcane Legs	
covered	equip.Armor_Agi.name	Equips	Speed Plate	
covered	equip.Armor_Dex.name	Equips	Precision Plate	
covered	equip.Armor_Int.name	Equips	Mind Plate	
covered	equip.Armor_Luk.name	Equips	Fate Plate	
covered	equip.Armor_Str.name	Equips	Power Plate	
covered	equip.Armor_Vit.name	Equips	Endurance Plate	
covered	equip.Arrow Quiver.name	Equips	Arrow Quiver	
covered	equip.Arrowcatch Wall.name	Equips	Arrowcatch Wall	
covered	equip.Arrowpierced Shield.name	Equips	Arrow-Pierced Shield	
covered	equip.Artemis.name	Equips	Artemis	
covered	equip.Axe of Oblivion.name	Equips	Axe of Oblivion	
covered	equip.Axe.name	Equips	Axe	
covered	equip.Azure Antlers.name	Equips	Azure Antlers	
covered	equip.Azure Crown.name	Equips	Azure Crown	
covered	equip.Azure Cutlass.name	Equips	Azure Cutlass	
covered	equip.Azure Prism.name	Equips	Azure Prism	
covered	equip.Azure Tag.name	Equips	Azure Tag	
covered	equip.Backpack.name	Equips	Backpack	
covered	equip.Bandit Wrap.name	Equips	Bandit Wrap	
covered	equip.Banner Helm.name	Equips	Banner Helm	
covered	equip.Batling Familiar.name	Equips	Batling Familiar	
covered	equip.Battle Bonnet.name	Equips	Battle Bonnet	
covered	equip.Bear Backpack.name	Equips	Bear Backpack	
covered	equip.Bear Hug Hood.name	Equips	Bear Hood	
covered	equip.Beast Helm.name	Equips	Beast Helm	
covered	equip.Beast Hood.name	Equips	Beast Hood	
covered	equip.Beast Pelt Hood.name	Equips	Bandana	
covered	equip.BerserkChest.name	Equips	Duskhunter Chest	
covered	equip.Berserker_1.name	Equips	War Cry	
covered	equip.Berserker_2.name	Equips	Crimson Frenzy	
covered	equip.Berserker_3.name	Equips	Slaughter Instinct	
covered	equip.Berserker_4.name	Equips	Executioner	
covered	equip.BerserkFeet.name	Equips	Duskhunter Shoes	
covered	equip.BerserkLegs.name	Equips	Duskhunter Legs	
covered	equip.Binding Spirits Staff.name	Equips	Binding Spirits Staff	
covered	equip.Blacksteel Blade.name	Equips	Blacksteel Blade	
covered	equip.Blade of Eclipse.name	Equips	Eclipse Blade	
covered	equip.Blade Standard.name	Equips	Blade Standard	
covered	equip.Blindfold.name	Equips	Blindfold	
covered	equip.Blood Clip.name	Equips	Blood Clip	
covered	equip.Blood Pendant.name	Equips	Blood Pendant	
covered	equip.Bloodbound.name	Equips	Bloodbound	
covered	equip.Bloom of Midnight.name	Equips	Bloom of Midnight	
covered	equip.Bloom Pendant.name	Equips	Bloom Pendant	
covered	equip.Bloom Ring.name	Equips	Bloom Ring	
covered	equip.Blue Shell.name	Equips	Blue Shell	
covered	equip.Blunderbuss.name	Equips	Blunderbuss	
covered	equip.Bomb Bud.name	Equips	Bomb Bud	
covered	equip.Bone Channeler.name	Equips	Bone Channeler	
covered	equip.Bone Helm.name	Equips	Bone Helm	
covered	equip.Bone Pick.name	Equips	Bone Pick	
covered	equip.Bonefang.name	Equips	Bonefang	
covered	equip.BonkStick.name	Equips	Bonk Stick	
covered	equip.BossProtocol.name	Grimoires	Boss Protocol	
covered	equip.Breakerhead.name	Equips	Breakerhead	
covered	equip.BreezeguardChest.name	Equips	Breezeguard Chest	
covered	equip.BreezeguardFeet.name	Equips	Breezeguard Shoes	
covered	equip.BreezeguardLegs.name	Equips	Breezeguard Legs	
covered	equip.Brimblade.name	Equips	Brimblade	
covered	equip.Broad Sword.name	Equips	Broad Sword	
covered	equip.Bronze Crescent.name	Equips	Bronze Crescent	
covered	equip.Bronze Plugs.name	Equips	Bronze Plugs	
covered	equip.Bronze Visage.name	Equips	Bronze Visage	
covered	equip.Bubblebeast Hood.name	Equips	Bubblebeast Hood	
covered	equip.Buckler.name	Equips	Buckler	
covered	equip.Bullcrest Helm.name	Equips	Bullcrest Helm	
covered	equip.Bunny Backpack.name	Equips	Bunny Backpack	
covered	equip.Bunny Cap.name	Equips	Bunny Cap	
covered	equip.Caged Spirit.name	Equips	Caged Spirit	
covered	equip.Cardboard Chick.name	Equips	Cardboard Chick	
covered	equip.Centurion Helm.name	Equips	Centurion Helm	
covered	equip.Ceremonial Mask.name	Equips	Ceremonial Mask	
covered	equip.Cerulean Scepter.name	Equips	Cerulean Scepter	
covered	equip.Chainfrost Staff.name	Equips	Chainfrost Staff	
covered	equip.Chains of Binding.name	Equips	Chains of Binding	
covered	equip.Champion Blade.name	Equips	Divine Blade	
covered	equip.Chaos Reaver.name	Equips	Chaos Reaver	
covered	equip.Chicky Hood.name	Equips	Chicky Hood	
covered	equip.Chirpy Hat.name	Equips	Chirpy Hat	
covered	equip.Chompy Hood.name	Equips	Chompy Hood	
covered	equip.ClericChest.name	Equips	Cleric Chest	
covered	equip.ClericFeet.name	Equips	Cleric Shoes	
covered	equip.ClericLegs.name	Equips	Cleric Legs	
covered	equip.Cloud Loop.name	Equips	Cloud Loop	
covered	equip.Codex Binding Light.name	Equips	Grimoire of Binding Light	
covered	equip.Codex First Hymn.name	Equips	Tome of the First Hymn	
covered	equip.Codex of Revelation.name	Equips	Codex of Revelation	
covered	equip.Codex Umbra.name	Equips	Codex Umbra	
covered	equip.Codex Vitae.name	Equips	Codex Vitae	
covered	equip.Codex.name	Equips	Tome	
covered	equip.Combat Knife.name	Equips	Combat Knife	
covered	equip.Cotton Mask.name	Equips	Cotton Mask	
covered	equip.Crimson Crest.name	Equips	Crimson Crest	
covered	equip.Crimson Plume.name	Equips	Crimson Plume	
covered	equip.Crown of Spikes.name	Equips	Crown of Spikes	
covered	equip.Crusader Staff.name	Equips	Radiant Scepter	
covered	equip.Crusader Sword.name	Equips	Oathbreaker	
covered	equip.Crystal Cache.name	Equips	Crystal Cache	
covered	equip.Crystal Slammer.name	Equips	Crystal Slammer	
covered	equip.Crystal Wings.name	Equips	Crystal Wings	
covered	equip.Curse Tag.name	Equips	Curse Tag	
covered	equip.Cursed Grimoire.name	Equips	Cursed Grimoire	
covered	equip.Daggers.name	Equips	Twin Daggers	
covered	equip.Darkfeather Wings.name	Equips	Darkfeather Wings	
covered	equip.Darkhide Gloves.name	Equips	Darkhide Gloves	
covered	equip.Dawn Prayer.name	Equips	Dawn Prayer	
covered	equip.Dawnstar.name	Equips	Dawnstar	
covered	equip.Daybreak.name	Equips	Daybreak	
covered	equip.Demon Cat.name	Equips	Demon Cat Hood	
covered	equip.Demon Hood.name	Equips	Demon Hood	
covered	equip.Destruction Staff.name	Equips	Destruction Staff	
covered	equip.Dino Cub Backpack.name	Equips	Dino Cub Backpack	
covered	equip.DiscipleArmlets.name	Equips	Disciple's Bracers	
covered	equip.DiscipleChest.name	Equips	Disciple's Manteau	
covered	equip.DiscipleFeet.name	Equips	Disciple's Shoes	
covered	equip.DiscipleHelm.name	Equips	Disciple's Visage	
covered	equip.DiscipleLegs.name	Equips	Disciple's Wraps	
covered	equip.Discipline Band.name	Equips	Discipline Mask	
covered	equip.Doom Crescent.name	Equips	Doom Crescent	
covered	equip.Doom Crown.name	Equips	Doom Crown	
covered	equip.Doom Keg.name	Equips	Doom Keg	
